#chrom	chromStart	chromEnd	start	end	gene	plusminus65bpexonlength	exonlength	averagemappabilityl250m5	exonmappbelow1l250m51yes0no	positionsmappbelow1l250m5	percpositionsmappbelow1l250m5	maxcontigousbasesl250m5
chr17	34749437	34749661	34749502	34749596	TBC1D3H	225	95	0.130146298	True	225	1	225
chr17	34750245	34750495	34750310	34750430	TBC1D3H	251	121	0.125988	True	251	1	251
chr17	34750909	34751087	34750974	34751022	TBC1D3H	179	49	0.126897028	True	179	1	179
chr17	34752206	34752445	34752271	34752380	TBC1D3H	240	110	0.127174471	True	240	1	240
chr17	34752645	34752882	34752710	34752817	TBC1D3H	238	108	0.125473008	True	238	1	238
chr17	34753196	34753406	34753261	34753341	TBC1D3H	211	81	0.125842777	True	211	1	211
chr17	34753759	34753928	34753824	34753863	TBC1D3H	170	40	0.125988	True	170	1	170
chr17	34755081	34755296	34755146	34755231	TBC1D3H	216	86	0.125988	True	216	1	216
chr17	34755329	34755530	34755394	34755465	TBC1D3H	202	72	0.125988	True	202	1	202
chr17	34797421	34798119	34797486	34798054	TBC1D3G	699	569	0.142030555	True	699	1	699
chr17	34798952	34799234	34799017	34799169	TBC1D3G	283	153	0.145710519	True	283	1	283
chr17	34799475	34799704	34799540	34799639	TBC1D3G	230	100	0.125988	True	230	1	230
chr17	34800038	34800233	34800103	34800168	TBC1D3G	196	66	0.125206316	True	196	1	196
chr17	34800488	34800712	34800553	34800647	TBC1D3G	225	95	0.130146298	True	225	1	225
chr17	34801296	34801546	34801361	34801481	TBC1D3G	251	121	0.125988	True	251	1	251
chr17	34801960	34802138	34802025	34802073	TBC1D3G	179	49	0.126897028	True	179	1	179
chr17	34803257	34803496	34803322	34803431	TBC1D3G	240	110	0.127174471	True	240	1	240
chr17	34803696	34803933	34803761	34803868	TBC1D3G	238	108	0.125473008	True	238	1	238
chr17	34804247	34804457	34804312	34804392	TBC1D3G	211	81	0.125842777	True	211	1	211
chr17	34804810	34804979	34804875	34804914	TBC1D3G	170	40	0.125988	True	170	1	170
chr17	34806133	34806348	34806198	34806283	TBC1D3G	216	86	0.126176329	True	216	1	216
chr17	34806382	34806583	34806447	34806518	TBC1D3G	202	72	0.125988	True	202	1	202
chr17	36285480	36285681	36285545	36285616	TBC1D3	202	72	0.126555777	True	202	1	202
chr17	36285480	36285681	36285545	36285616	TBC1D3C	202	72	0.126555777	True	202	1	202
chr17	36285480	36285681	36285545	36285616	TBC1D3F	202	72	0.126555777	True	202	1	202
chr17	36285480	36285681	36285545	36285616	TBC1D3H	202	72	0.126555777	True	202	1	202
chr17	36285714	36285929	36285779	36285864	TBC1D3	216	86	0.126552986	True	216	1	216
chr17	36285714	36285929	36285779	36285864	TBC1D3C	216	86	0.126552986	True	216	1	216
chr17	36285714	36285929	36285779	36285864	TBC1D3F	216	86	0.126552986	True	216	1	216
chr17	36285714	36285929	36285779	36285864	TBC1D3H	216	86	0.126552986	True	216	1	216
chr17	36287083	36287252	36287148	36287187	TBC1D3	170	40	0.128141594	True	170	1	170
chr17	36287083	36287252	36287148	36287187	TBC1D3C	170	40	0.128141594	True	170	1	170
chr17	36287083	36287252	36287148	36287187	TBC1D3F	170	40	0.128141594	True	170	1	170
chr17	36287083	36287252	36287148	36287187	TBC1D3H	170	40	0.128141594	True	170	1	170
chr17	36287605	36287815	36287670	36287750	TBC1D3	211	81	0.152751199	True	211	1	211
chr17	36287605	36287815	36287670	36287750	TBC1D3C	211	81	0.152751199	True	211	1	211
chr17	36287605	36287815	36287670	36287750	TBC1D3F	211	81	0.152751199	True	211	1	211
chr17	36287605	36287815	36287670	36287750	TBC1D3H	211	81	0.152751199	True	211	1	211
chr17	36288129	36288366	36288194	36288301	TBC1D3	238	108	0.128731021	True	238	1	238
chr17	36288129	36288366	36288194	36288301	TBC1D3C	238	108	0.128731021	True	238	1	238
chr17	36288129	36288366	36288194	36288301	TBC1D3F	238	108	0.128731021	True	238	1	238
chr17	36288129	36288366	36288194	36288301	TBC1D3H	238	108	0.128731021	True	238	1	238
chr17	36288566	36288805	36288631	36288740	TBC1D3	240	110	0.140778617	True	240	1	240
chr17	36288566	36288805	36288631	36288740	TBC1D3C	240	110	0.140778617	True	240	1	240
chr17	36288566	36288805	36288631	36288740	TBC1D3F	240	110	0.140778617	True	240	1	240
chr17	36288566	36288805	36288631	36288740	TBC1D3H	240	110	0.140778617	True	240	1	240
chr17	36289929	36290107	36289994	36290042	TBC1D3	179	49	0.128715084	True	179	1	179
chr17	36289929	36290107	36289994	36290042	TBC1D3C	179	49	0.128715084	True	179	1	179
chr17	36289929	36290107	36289994	36290042	TBC1D3F	179	49	0.128715084	True	179	1	179
chr17	36289929	36290107	36289994	36290042	TBC1D3H	179	49	0.128715084	True	179	1	179
chr17	36290521	36290771	36290586	36290706	TBC1D3	251	121	0.125988	True	251	1	251
chr17	36290521	36290771	36290586	36290706	TBC1D3C	251	121	0.125988	True	251	1	251
chr17	36290521	36290771	36290586	36290706	TBC1D3F	251	121	0.125988	True	251	1	251
chr17	36290521	36290771	36290586	36290706	TBC1D3H	251	121	0.125988	True	251	1	251
chr17	36291355	36291579	36291420	36291514	TBC1D3	225	95	0.130907053	True	225	1	225
chr17	36291355	36291579	36291420	36291514	TBC1D3C	225	95	0.130907053	True	225	1	225
chr17	36291355	36291579	36291420	36291514	TBC1D3F	225	95	0.130907053	True	225	1	225
chr17	36291355	36291579	36291420	36291514	TBC1D3H	225	95	0.130907053	True	225	1	225
chr17	36291834	36292029	36291899	36291964	TBC1D3	196	66	0.11785849	True	196	1	196
chr17	36291834	36292029	36291899	36291964	TBC1D3C	196	66	0.11785849	True	196	1	196
chr17	36291834	36292029	36291899	36291964	TBC1D3F	196	66	0.11785849	True	196	1	196
chr17	36291834	36292029	36291899	36291964	TBC1D3H	196	66	0.11785849	True	196	1	196
chr17	36292363	36292592	36292428	36292527	TBC1D3	230	100	0.15004887	True	230	1	230
chr17	36292363	36292592	36292428	36292527	TBC1D3C	230	100	0.15004887	True	230	1	230
chr17	36292363	36292592	36292428	36292527	TBC1D3F	230	100	0.15004887	True	230	1	230
chr17	36292363	36292592	36292428	36292527	TBC1D3H	230	100	0.15004887	True	230	1	230
chr17	36292833	36293115	36292898	36293050	TBC1D3	283	153	0.128500671	True	283	1	283
chr17	36292833	36293115	36292898	36293050	TBC1D3C	283	153	0.128500671	True	283	1	283
chr17	36292833	36293115	36292898	36293050	TBC1D3F	283	153	0.128500671	True	283	1	283
chr17	36292833	36293115	36292898	36293050	TBC1D3H	283	153	0.128500671	True	283	1	283
chr17	36293967	36294665	36294032	36294600	TBC1D3	699	569	0.141346433	True	699	1	699
chr17	36293967	36294665	36294032	36294600	TBC1D3C	699	569	0.141346433	True	699	1	699
chr17	36293967	36294665	36294032	36294600	TBC1D3F	699	569	0.141346433	True	699	1	699
chr17	36293967	36294665	36294032	36294600	TBC1D3H	699	569	0.141346433	True	699	1	699
chr17	36337961	36338659	36338026	36338594	TBC1D3	699	569	0.137452611	True	699	1	699
chr17	36337961	36338659	36338026	36338594	TBC1D3C	699	569	0.137452611	True	699	1	699
chr17	36337961	36338659	36338026	36338594	TBC1D3F	699	569	0.137452611	True	699	1	699
chr17	36337961	36338659	36338026	36338594	TBC1D3H	699	569	0.137452611	True	699	1	699
chr17	36339511	36339793	36339576	36339728	TBC1D3	283	153	0.144846117	True	283	1	283
chr17	36339511	36339793	36339576	36339728	TBC1D3C	283	153	0.144846117	True	283	1	283
chr17	36339511	36339793	36339576	36339728	TBC1D3F	283	153	0.144846117	True	283	1	283
chr17	36339511	36339793	36339576	36339728	TBC1D3H	283	153	0.144846117	True	283	1	283
chr17	36340034	36340263	36340099	36340198	TBC1D3	230	100	0.125988	True	230	1	230
chr17	36340034	36340263	36340099	36340198	TBC1D3C	230	100	0.125988	True	230	1	230
chr17	36340034	36340263	36340099	36340198	TBC1D3F	230	100	0.125988	True	230	1	230
chr17	36340034	36340263	36340099	36340198	TBC1D3H	230	100	0.125988	True	230	1	230
chr17	36340597	36340792	36340662	36340727	TBC1D3	196	66	0.125206316	True	196	1	196
chr17	36340597	36340792	36340662	36340727	TBC1D3C	196	66	0.125206316	True	196	1	196
chr17	36340597	36340792	36340662	36340727	TBC1D3F	196	66	0.125206316	True	196	1	196
chr17	36340597	36340792	36340662	36340727	TBC1D3H	196	66	0.125206316	True	196	1	196
chr17	36341047	36341271	36341112	36341206	TBC1D3	225	95	0.130146298	True	225	1	225
chr17	36341047	36341271	36341112	36341206	TBC1D3C	225	95	0.130146298	True	225	1	225
chr17	36341047	36341271	36341112	36341206	TBC1D3F	225	95	0.130146298	True	225	1	225
chr17	36341047	36341271	36341112	36341206	TBC1D3H	225	95	0.130146298	True	225	1	225
chr17	36341855	36342105	36341920	36342040	TBC1D3	251	121	0.125988	True	251	1	251
chr17	36341855	36342105	36341920	36342040	TBC1D3C	251	121	0.125988	True	251	1	251
chr17	36341855	36342105	36341920	36342040	TBC1D3F	251	121	0.125988	True	251	1	251
chr17	36341855	36342105	36341920	36342040	TBC1D3H	251	121	0.125988	True	251	1	251
chr17	36342519	36342697	36342584	36342632	TBC1D3	179	49	0.126897028	True	179	1	179
chr17	36342519	36342697	36342584	36342632	TBC1D3C	179	49	0.126897028	True	179	1	179
chr17	36342519	36342697	36342584	36342632	TBC1D3F	179	49	0.126897028	True	179	1	179
chr17	36342519	36342697	36342584	36342632	TBC1D3H	179	49	0.126897028	True	179	1	179
chr17	36343821	36344060	36343886	36343995	TBC1D3	240	110	0.127174471	True	240	1	240
chr17	36343821	36344060	36343886	36343995	TBC1D3C	240	110	0.127174471	True	240	1	240
chr17	36343821	36344060	36343886	36343995	TBC1D3F	240	110	0.127174471	True	240	1	240
chr17	36343821	36344060	36343886	36343995	TBC1D3H	240	110	0.127174471	True	240	1	240
chr17	36344260	36344497	36344325	36344432	TBC1D3	238	108	0.125473008	True	238	1	238
chr17	36344260	36344497	36344325	36344432	TBC1D3C	238	108	0.125473008	True	238	1	238
chr17	36344260	36344497	36344325	36344432	TBC1D3F	238	108	0.125473008	True	238	1	238
chr17	36344260	36344497	36344325	36344432	TBC1D3H	238	108	0.125473008	True	238	1	238
chr17	36344811	36345021	36344876	36344956	TBC1D3	211	81	0.125842777	True	211	1	211
chr17	36344811	36345021	36344876	36344956	TBC1D3C	211	81	0.125842777	True	211	1	211
chr17	36344811	36345021	36344876	36344956	TBC1D3F	211	81	0.125842777	True	211	1	211
chr17	36344811	36345021	36344876	36344956	TBC1D3H	211	81	0.125842777	True	211	1	211
chr17	36345374	36345543	36345439	36345478	TBC1D3	170	40	0.135745412	True	170	1	170
chr17	36345374	36345543	36345439	36345478	TBC1D3C	170	40	0.135745412	True	170	1	170
chr17	36345374	36345543	36345439	36345478	TBC1D3F	170	40	0.135745412	True	170	1	170
chr17	36345374	36345543	36345439	36345478	TBC1D3H	170	40	0.135745412	True	170	1	170
chr17	36346697	36346912	36346762	36346847	TBC1D3	216	86	0.125988	True	216	1	216
chr17	36346697	36346912	36346762	36346847	TBC1D3C	216	86	0.125988	True	216	1	216
chr17	36346697	36346912	36346762	36346847	TBC1D3F	216	86	0.125988	True	216	1	216
chr17	36346697	36346912	36346762	36346847	TBC1D3H	216	86	0.125988	True	216	1	216
chr17	36346945	36347146	36347010	36347081	TBC1D3	202	72	0.125988	True	202	1	202
chr17	36346945	36347146	36347010	36347081	TBC1D3C	202	72	0.125988	True	202	1	202
chr17	36346945	36347146	36347010	36347081	TBC1D3F	202	72	0.125988	True	202	1	202
chr17	36346945	36347146	36347010	36347081	TBC1D3H	202	72	0.125988	True	202	1	202
chr17	36454350	36454657	36454415	36454592	MRPL45	308	178	0.529220779	True	290	0.9416	182
chr17	36628039	36628312	36628104	36628247	ARHGAP23	274	144	0.373479066	True	274	1	274
chr17	36633755	36634202	36633820	36634137	ARHGAP23	448	318	0.526413629	True	317	0.7076	317
chr17	36638699	36638984	36638764	36638919	ARHGAP23	286	156	0.400349503	True	261	0.9126	175
chr17	36646638	36646857	36646703	36646792	ARHGAP23	220	90	0.289772627	True	220	1	220
chr17	36647583	36647838	36647648	36647773	ARHGAP23	256	126	0.349283715	True	249	0.9727	248
chr17	36656774	36656935	36656839	36656870	ARHGAP23	162	32	0.302983327	True	162	1	162
chr17	39203068	39203584	39203133	39203519	KRTAP2-1	517	387	0.609123093	True	281	0.5435	281
chr17	39215851	39216367	39215916	39216302	KRTAP2-3	517	387	0.640393255	True	256	0.4952	251
chr17	39221646	39222162	39221711	39222097	KRTAP2-4	517	387	0.607994789	True	281	0.5435	281
chr17	39382842	39383496	39382907	39383431	KRTAP9-2	655	525	0.424452791	True	626	0.9557	392
chr17	39394239	39394848	39394304	39394783	KRTAP9-8	610	480	0.694262243	True	341	0.559	341
chr17	39411573	39412212	39411638	39412147	KRTAP9-9	640	510	0.692812445	True	343	0.5359	293
chr17	39535143	39535493	39535208	39535428	KRT34	351	221	0.639126305	True	253	0.7208	253
chr17	39551035	39551385	39551100	39551320	KRT31	351	221	0.616809111	True	267	0.7607	253
chr17	39775781	39776005	39775846	39775940	KRT17	225	95	0.334814671	True	221	0.9822	220
chr17	40370676	40370961	40370741	40370896	STAT5B	286	156	0.541958042	True	262	0.9161	242
chr17	40371265	40371546	40371330	40371481	STAT5B	282	152	0.5	True	282	1	282
chr17	40452083	40452364	40452148	40452299	STAT5A	282	152	0.533687943	True	263	0.9326	248
chr17	40766213	40766495	40766278	40766430	TUBG1	283	153	0.538135593	True	218	0.9237	135
chr17	40818040	40818322	40818105	40818257	TUBG2	283	153	0.542372881	True	216	0.9153	133
chr17	41003296	41005025	41003361	41004960	AOC3	1730	1600	0.795953757	True	706	0.4081	338
chr17	43522771	43523094	43522836	43523029	PLEKHM1	324	194	0.494341552	True	324	1	324
chr17	43527919	43528194	43527984	43528129	PLEKHM1	276	146	0.5	True	276	1	276
chr17	43530656	43531703	43530721	43531638	PLEKHM1	1048	918	0.508587786	True	1030	0.9828	329
chr17	43545510	43546024	43545575	43545959	PLEKHM1	515	385	0.525242718	True	489	0.9495	313
chr17	43552401	43553157	43552466	43553092	PLEKHM1	757	627	0.533685601	True	706	0.9326	530
chr17	43559738	43559915	43559803	43559850	PLEKHM1	178	48	0.511235955	True	174	0.9775	114
chr17	44372435	44375173	44372500	44375108	LRRC37A	2739	2609	0.214579535	True	2739	1	2739
chr17	44376848	44377096	44376913	44377031	ARL17A	249	119	0.19335647	True	249	1	249
chr17	44376848	44377096	44376913	44377031	ARL17B	249	119	0.193302676	True	247	1	247
chr17	44377095	44377296	44377160	44377231	LRRC37A	202	72	0.250825035	True	202	1	202
chr17	44379939	44380140	44380004	44380075	LRRC37A	202	72	0.200247525	True	202	1	202
chr17	44382810	44383011	44382875	44382946	LRRC37A	202	72	0.216336634	True	202	1	202
chr17	44383530	44383740	44383595	44383675	LRRC37A	211	81	0.203317536	True	211	1	211
chr17	44399623	44399824	44399688	44399759	LRRC37A	202	72	0.352309936	True	202	1	202
chr17	44400254	44400458	44400319	44400393	LRRC37A	205	75	0.376422517	True	205	1	205
chr17	44405693	44405941	44405758	44405876	LRRC37A	249	119	0.219745643	True	249	1	249
chr17	44407751	44409412	44407816	44409347	LRRC37A	1662	1532	0.343832635	True	1641	0.9874	844
chr17	44409853	44410087	44409918	44410022	LRRC37A	235	105	0.316241047	True	235	1	235
chr17	44412846	44413025	44412911	44412960	LRRC37A	180	50	0.340740739	True	180	1	180
chr17	44414597	44414781	44414662	44414716	LRRC37A	185	55	0.5	True	133	1	133
chr17	44414730	44414999	44414795	44414934	LRRC37A	270	140	0.464905106	True	246	1	246
chr17	44414976	44415154	44415041	44415089	LRRC37A	179	49	0.480167592	True	179	1	179
chr17	44416801	44417205	44416866	44417140	ARL17A	405	275	0.272097995	True	405	1	405
chr17	44416801	44417205	44416866	44417140	ARL17B	405	275	0.272097995	True	405	1	405
chr17	44430121	44430361	44430186	44430296	ARL17A	241	111	0.5	True	241	1	241
chr17	44430121	44430361	44430186	44430296	ARL17B	241	111	0.5	True	241	1	241
chr17	44435551	44435828	44435616	44435763	ARL17A	278	148	0.5	True	278	1	278
chr17	44435551	44435828	44435616	44435763	ARL17B	278	148	0.5	True	278	1	278
chr17	44590014	44592752	44590079	44592687	LRRC37A2	2739	2609	0.217074356	True	2739	1	2739
chr17	44594416	44594664	44594481	44594599	ARL17A	249	119	0.210913935	True	247	1	247
chr17	44594663	44594864	44594728	44594799	LRRC37A2	202	72	0.273679866	True	202	1	202
chr17	44597513	44597714	44597578	44597649	LRRC37A2	202	72	0.200247525	True	202	1	202
chr17	44600385	44600586	44600450	44600521	LRRC37A2	202	72	0.211881188	True	202	1	202
chr17	44601105	44601315	44601170	44601250	LRRC37A2	211	81	0.202843602	True	211	1	211
chr17	44606070	44606290	44606135	44606225	ARL17A	221	91	0.245701353	True	221	1	221
chr17	44615652	44615857	44615717	44615792	ARL17A	206	76	0.436812233	True	206	1	206
chr17	44617477	44617678	44617542	44617613	LRRC37A2	202	72	0.349009599	True	202	1	202
chr17	44618108	44618312	44618173	44618247	LRRC37A2	205	75	0.36829242	True	205	1	205
chr17	44623556	44623804	44623621	44623739	LRRC37A2	249	119	0.219745643	True	249	1	249
chr17	44625613	44627274	44625678	44627209	LRRC37A2	1662	1532	0.303439561	True	1661	0.9994	844
chr17	44630701	44630880	44630766	44630815	LRRC37A2	180	50	0.3523148	True	180	1	180
chr17	44632453	44632637	44632518	44632572	LRRC37A2	185	55	0.5	True	133	1	133
chr17	44632586	44632855	44632651	44632790	LRRC37A2	270	140	0.45846878	True	246	1	246
chr17	44632832	44633010	44632897	44632945	LRRC37A2	179	49	0.480167592	True	179	1	179
chr17	44634657	44635061	44634722	44634996	ARL17A	405	275	0.272097995	True	405	1	405
chr17	44648060	44648300	44648125	44648235	ARL17A	241	111	0.5	True	241	1	241
chr17	44653476	44653753	44653541	44653688	ARL17A	278	148	0.5	True	278	1	278
chr17	44668077	44668218	44668142	44668153	NSF	142	12	0.5	True	142	1	142
chr17	44701545	44701760	44701610	44701695	NSF	216	86	0.5	True	216	1	216
chr17	44703914	44704143	44703979	44704078	NSF	230	100	0.5	True	230	1	230
chr17	44707712	44707881	44707777	44707816	NSF	170	40	0.5	True	170	1	170
chr17	44714677	44714973	44714742	44714908	NSF	297	167	0.5	True	297	1	297
chr17	44717355	44717592	44717420	44717527	NSF	238	108	0.5	True	238	1	238
chr17	44717944	44718149	44718009	44718084	NSF	206	76	0.5	True	206	1	206
chr17	44720405	44720690	44720470	44720625	NSF	286	156	0.5	True	286	1	286
chr17	44751715	44752044	44751780	44751979	NSF	330	200	0.5	True	330	1	330
chr17	44770204	44770499	44770269	44770434	NSF	296	166	0.5	True	296	1	296
chr17	44771148	44771352	44771213	44771287	NSF	205	75	0.5	True	205	1	205
chr17	44771776	44772093	44771841	44772028	NSF	318	188	0.5	True	318	1	318
chr17	44782060	44782285	44782125	44782220	NSF	226	96	0.5	True	226	1	226
chr17	45110592	45110814	45110657	45110749	ARL17A	223	93	0.307772749	True	205	0.9193	205
chr17	45660043	45660280	45660108	45660215	NPEPPS	238	108	0.5	True	238	1	238
chr17	57651036	57651393	57651101	57651328	DHX40	358	228	0.562849162	True	313	0.8743	277
chr17	57656768	57656984	57656833	57656919	DHX40	217	87	0.5	True	217	1	217
chr17	57656993	57657305	57657058	57657240	DHX40	313	183	0.5	True	313	1	313
chr17	57676033	57676277	57676098	57676212	DHX40	245	115	0.540816327	True	225	0.9184	205
chr17	57676671	57676909	57676736	57676844	DHX40	239	109	0.5	True	239	1	239
chr17	58282743	58283084	58282808	58283019	USP32	342	212	0.398147939	True	340	0.9942	334
chr17	58284317	58284558	58284382	58284493	USP32	242	112	0.504132231	True	240	0.9917	194
chr17	58285355	58285636	58285420	58285571	USP32	282	152	0.41134734	True	282	1	282
chr17	58285950	58286254	58286015	58286189	USP32	305	175	0.430054462	True	292	0.9574	230
chr17	58286666	58286969	58286731	58286904	USP32	304	174	0.445723556	True	298	0.9803	189
chr17	58288309	58288544	58288374	58288479	USP32	236	106	0.387005424	True	236	1	236
chr17	58289320	58289524	58289385	58289459	USP32	205	75	0.517073171	True	198	0.9659	132
chr17	58296966	58297213	58297031	58297148	USP32	248	118	0.5	True	248	1	248
chr17	60491028	60491280	60491093	60491215	EFCAB3	253	123	0.5	True	253	1	253
chr17	60501199	60501438	60501264	60501373	METTL2A	240	110	0.533333333	True	224	0.9333	123
chr17	60503595	60504080	60503660	60504015	METTL2A	486	356	0.588477366	True	400	0.823	279
chr17	60505084	60505263	60505149	60505198	METTL2A	180	50	0.513888889	True	175	0.9722	109
chr17	60601532	60601757	60601597	60601692	TLK2	226	96	0.502212389	True	225	0.9956	113
chr17	60630959	60631181	60631024	60631116	TLK2	223	93	0.5	True	223	1	223
chr17	61949824	61950166	61949889	61950101	CSH2	343	213	0.480392118	True	306	1	306
chr17	61950130	61950379	61950195	61950314	CSH2	250	120	0.427999856	True	250	1	250
chr17	61950474	61950764	61950539	61950699	CSH2	291	161	0.491981632	True	284	0.9759	259
chr17	61950900	61951039	61950965	61950974	CSH2	140	10	0.511904707	True	129	0.9214	110
chr17	61972768	61973062	61972833	61972997	CSH1	295	165	0.47674414	True	258	1	258
