#chrom	chromStart	chromEnd
chr16	78739952	78739953
chr16	78957718	78957719
chr16	79689280	79689281
chr16	79689306	79689307
chr16	79689312	79689313
chr16	81175977	81175978
chr16	81268799	81268800
chr16	81268801	81268802
chr16	81313924	81313925
chr16	81424671	81424672
chr16	81424673	81424674
chr16	81486483	81486484
chr16	81486492	81486493
chr16	81517202	81517203
chr16	81593750	81593751
chr16	81759309	81759310
chr16	81759313	81759314
chr16	81809683	81809684
chr16	81811636	81811637
chr16	81811680	81811681
chr16	82149754	82149755
chr16	82164461	82164462
chr16	82333208	82333209
chr16	82490169	82490170
chr16	82751038	82751039
chr16	82837782	82837783
chr16	82837783	82837784
chr16	82837786	82837787
chr16	82837787	82837788
chr16	83201065	83201066
chr16	83225110	83225111
chr16	83225111	83225112
chr16	83533907	83533908
chr16	83533924	83533925
chr16	83541712	83541713
chr16	83541713	83541714
chr16	83541714	83541715
chr16	83984473	83984474
chr16	84025981	84025982
chr16	84496787	84496788
chr16	84994675	84994676
chr16	85279954	85279955
chr16	85279955	85279956
chr16	85365314	85365315
chr16	85365316	85365317
chr16	85408144	85408145
chr16	85728015	85728016
chr16	85889072	85889073
chr16	85904947	85904948
chr16	85967186	85967187
chr16	86000686	86000687
chr16	86096863	86096864
chr16	86096865	86096866
chr16	86096870	86096871
chr16	86141575	86141576
chr16	86141740	86141741
chr16	86141741	86141742
chr16	86141744	86141745
chr16	86321235	86321236
chr16	86490193	86490194
chr16	86736858	86736859
chr16	86736907	86736908
chr16	87129227	87129228
chr16	87243971	87243972
chr16	87265531	87265532
chr16	87265543	87265544
chr16	87853237	87853238
chr16	88009177	88009178
chr16	88113443	88113444
chr16	88114107	88114108
chr16	88175135	88175136
chr16	88175141	88175142
chr16	88226731	88226732
chr16	88226737	88226738
chr16	88242410	88242411
chr16	88242412	88242413
chr16	88622878	88622879
chr16	89190468	89190469
chr16	89321634	89321635
chr16	89389919	89389920
chr16	89447738	89447739
chr16	89820657	89820658
chr16	89852258	89852259
chr16	89899398	89899399
chr16	89910097	89910098
chr16	89910098	89910099
chr17	41349	41350
chr17	71472	71473
chr17	546162	546163
chr17	713234	713235
chr17	744650	744651
chr17	845945	845946
chr17	845946	845947
chr17	902562	902563
chr17	902572	902573
chr17	1189852	1189853
chr17	1291394	1291395
chr17	2195143	2195144
chr17	2415910	2415911
chr17	2836134	2836135
chr17	2852949	2852950
chr17	3479962	3479963
chr17	3545349	3545350
chr17	3558694	3558695
chr17	4000767	4000768
chr17	4697084	4697085
chr17	5010835	5010836
chr17	5620673	5620674
chr17	5766374	5766375
chr17	5766378	5766379
chr17	5766382	5766383
chr17	6065995	6065996
chr17	6130403	6130404
chr17	6130411	6130412
chr17	6170921	6170922
chr17	6208040	6208041
chr17	6295487	6295488
chr17	6325168	6325169
chr17	6818045	6818046
chr17	6973917	6973918
chr17	6990727	6990728
chr17	7617437	7617438
chr17	7990550	7990551
chr17	7990570	7990571
chr17	8011281	8011282
chr17	8122249	8122250
chr17	8335658	8335659
chr17	8335661	8335662
chr17	8414378	8414379
chr17	8414380	8414381
chr17	8650190	8650191
chr17	9005647	9005648
chr17	9156245	9156246
chr17	9301316	9301317
chr17	9425856	9425857
chr17	9499369	9499370
chr17	9534396	9534397
chr17	9584782	9584783
chr17	9584785	9584786
chr17	10746350	10746351
chr17	10749963	10749964
chr17	10829359	10829360
chr17	10829378	10829379
chr17	11114005	11114006
chr17	11384652	11384653
chr17	11563656	11563657
chr17	11597965	11597966
chr17	11597972	11597973
chr17	11597973	11597974
chr17	11597980	11597981
chr17	11597981	11597982
chr17	11597988	11597989
chr17	11597989	11597990
chr17	11598093	11598094
chr17	11615222	11615223
chr17	11831407	11831408
chr17	12188601	12188602
chr17	12554971	12554972
chr17	12555110	12555111
chr17	12954240	12954241
chr17	13910735	13910736
chr17	14167743	14167744
chr17	14232685	14232686
chr17	14232687	14232688
chr17	14443615	14443616
chr17	14559171	14559172
chr17	15400914	15400915
chr17	15651091	15651092
chr17	16048748	16048749
chr17	16048749	16048750
chr17	16048750	16048751
chr17	16328335	16328336
chr17	18014652	18014653
chr17	18322252	18322253
chr17	18590626	18590627
chr17	18664079	18664080
chr17	18721283	18721284
chr17	18721304	18721305
chr17	18773146	18773147
chr17	18788716	18788717
chr17	18788717	18788718
chr17	19500761	19500762
chr17	19732850	19732851
chr17	20047483	20047484
chr17	20771794	20771795
chr17	20771805	20771806
chr17	20771820	20771821
chr17	20771823	20771824
chr17	20773070	20773071
chr17	21041391	21041392
chr17	21212675	21212676
chr17	21236409	21236410
chr17	21247776	21247777
chr17	21247782	21247783
chr17	21249032	21249033
chr17	21251119	21251120
chr17	21303570	21303571
chr17	21309696	21309697
chr17	21315320	21315321
chr17	21315337	21315338
chr17	21315339	21315340
chr17	21323014	21323015
chr17	21336956	21336957
chr17	21511456	21511457
chr17	21512422	21512423
chr17	21529556	21529557
chr17	21531333	21531334
chr17	21531390	21531391
chr17	21531393	21531394
chr17	21531660	21531661
chr17	21540280	21540281
chr17	21540892	21540893
chr17	21540905	21540906
chr17	21542162	21542163
chr17	21542166	21542167
chr17	21542184	21542185
chr17	21547225	21547226
chr17	21548037	21548038
chr17	21548997	21548998
chr17	21555078	21555079
chr17	21560932	21560933
chr17	21562508	21562509
chr17	21562524	21562525
chr17	21564427	21564428
chr17	21677639	21677640
chr17	21706679	21706680
chr17	22246922	22246923
chr17	22252464	22252465
chr17	22253517	22253518
chr17	22253519	22253520
chr17	22258274	22258275
chr17	22258276	22258277
chr17	25263198	25263199
chr17	25264977	25264978
chr17	25265302	25265303
chr17	25265304	25265305
chr17	25265366	25265367
chr17	25265730	25265731
chr17	25265767	25265768
chr17	25268597	25268598
chr17	25278528	25278529
chr17	25281218	25281219
chr17	25285555	25285556
chr17	25285927	25285928
chr17	25289599	25289600
chr17	25290374	25290375
chr17	25291021	25291022
chr17	25293936	25293937
chr17	25293942	25293943
chr17	25335677	25335678
chr17	25814612	25814613
chr17	27457493	27457494
chr17	27798295	27798296
chr17	28176872	28176873
chr17	29100369	29100370
chr17	29890423	29890424
chr17	30252571	30252572
chr17	30419112	30419113
chr17	30684366	30684367
chr17	31266426	31266427
chr17	31791538	31791539
chr17	32126408	32126409
chr17	32221353	32221354
chr17	32221358	32221359
chr17	32221360	32221361
chr17	32221364	32221365
chr17	32259725	32259726
chr17	32259729	32259730
chr17	32259735	32259736
chr17	32259736	32259737
chr17	32259757	32259758
chr17	32566725	32566726
chr17	33044076	33044077
chr17	33593159	33593160
chr17	33669470	33669471
chr17	33796345	33796346
chr17	33857425	33857426
chr17	33857429	33857430
chr17	33857433	33857434
chr17	34855507	34855508
chr17	35233746	35233747
chr17	36049149	36049150
chr17	36208757	36208758
chr17	37651634	37651635
chr17	37688366	37688367
chr17	37749311	37749312
chr17	37946166	37946167
chr17	38121525	38121526
chr17	38133543	38133544
chr17	38163901	38163902
chr17	39110011	39110012
chr17	39110012	39110013
chr17	39130723	39130724
chr17	39130943	39130944
chr17	39192046	39192047
chr17	39244402	39244403
chr17	39466636	39466637
chr17	39466644	39466645
chr17	39606358	39606359
chr17	39606421	39606422
chr17	39606426	39606427
chr17	39606427	39606428
chr17	39606429	39606430
chr17	39606430	39606431
chr17	39606431	39606432
chr17	39606434	39606435
chr17	39606435	39606436
chr17	39606438	39606439
chr17	39606439	39606440
chr17	40024866	40024867
chr17	40749592	40749593
chr17	40793115	40793116
chr17	40793118	40793119
chr17	41204839	41204840
chr17	41256074	41256075
chr17	41401286	41401287
chr17	41600135	41600136
chr17	41710837	41710838
chr17	42040991	42040992
chr17	42053325	42053326
chr17	42081034	42081035
chr17	43013959	43013960
chr17	43013961	43013962
chr17	43101683	43101684
chr17	43614781	43614782
chr17	44033935	44033936
chr17	44139482	44139483
chr17	44602973	44602974
chr17	45209220	45209221
chr17	45209222	45209223
chr17	45427127	45427128
chr17	45553657	45553658
chr17	45553665	45553666
chr17	45555266	45555267
chr17	46152557	46152558
chr17	46206191	46206192
chr17	46206192	46206193
chr17	46282366	46282367
chr17	46298234	46298235
chr17	46342851	46342852
chr17	46851588	46851589
chr17	46922734	46922735
chr17	47228454	47228455
chr17	47228455	47228456
chr17	47228456	47228457
chr17	47228458	47228459
chr17	47228459	47228460
chr17	47228462	47228463
chr17	47228464	47228465
chr17	47228465	47228466
chr17	47228466	47228467
chr17	47228467	47228468
chr17	47305607	47305608
chr17	47306350	47306351
chr17	47452086	47452087
chr17	47452289	47452290
chr17	47495783	47495784
chr17	48101394	48101395
chr17	48101399	48101400
chr17	48101667	48101668
chr17	48101916	48101917
chr17	48102573	48102574
chr17	48102600	48102601
chr17	48102604	48102605
chr17	48240280	48240281
chr17	48240282	48240283
chr17	48587833	48587834
chr17	48587835	48587836
chr17	48791990	48791991
chr17	48971521	48971522
chr17	49020273	49020274
chr17	49173336	49173337
chr17	49795117	49795118
chr17	49795118	49795119
chr17	49795119	49795120
chr17	49956249	49956250
chr17	50129659	50129660
chr17	50129660	50129661
chr17	50977985	50977986
chr17	51041804	51041805
chr17	51194446	51194447
chr17	51854724	51854725
chr17	52315600	52315601
chr17	52563479	52563480
chr17	52653650	52653651
chr17	52653654	52653655
chr17	52673054	52673055
chr17	52673056	52673057
chr17	52673058	52673059
chr17	54265919	54265920
chr17	54265923	54265924
chr17	54838175	54838176
chr17	55641100	55641101
chr17	56739772	56739773
chr17	56803814	56803815
chr17	56883321	56883322
chr17	56883334	56883335
chr17	56905261	56905262
chr17	57159313	57159314
chr17	57484725	57484726
chr17	57802326	57802327
chr17	57993159	57993160
chr17	58021249	58021250
chr17	58832068	58832069
chr17	59312144	59312145
chr17	59720682	59720683
chr17	59774364	59774365
chr17	60040590	60040591
chr17	60890955	60890956
chr17	61133340	61133341
chr17	61252894	61252895
chr17	61333257	61333258
chr17	61806093	61806094
chr17	61848376	61848377
chr17	62020548	62020549
chr17	62104040	62104041
chr17	62104044	62104045
chr17	62104052	62104053
chr17	62104054	62104055
chr17	62104076	62104077
chr17	62999557	62999558
chr17	63593863	63593864
chr17	63645190	63645191
chr17	63768720	63768721
chr17	63972848	63972849
chr17	64031090	64031091
chr17	64031110	64031111
chr17	64031123	64031124
chr17	64074351	64074352
chr17	64145993	64145994
chr17	64584014	64584015
chr17	64584016	64584017
chr17	64584018	64584019
chr17	64584020	64584021
chr17	64584022	64584023
chr17	64727467	64727468
chr17	64928545	64928546
chr17	65044423	65044424
chr17	65922107	65922108
chr17	66001299	66001300
chr17	66001301	66001302
chr17	66080817	66080818
chr17	66080819	66080820
chr17	66309809	66309810
chr17	66485542	66485543
chr17	66884048	66884049
chr17	66940497	66940498
chr17	67142334	67142335
chr17	67142349	67142350
chr17	67142473	67142474
chr17	67174133	67174134
chr17	67174134	67174135
chr17	67299996	67299997
chr17	67396673	67396674
chr17	68021047	68021048
chr17	68088665	68088666
chr17	68088671	68088672
chr17	68272457	68272458
chr17	68378194	68378195
chr17	68819710	68819711
chr17	68908730	68908731
chr17	68908732	68908733
chr17	68908734	68908735
chr17	68908736	68908737
chr17	68908738	68908739
chr17	68987819	68987820
chr17	69061132	69061133
chr17	69173434	69173435
chr17	69182549	69182550
chr17	69299909	69299910
chr17	69299911	69299912
chr17	69339841	69339842
chr17	69473228	69473229
chr17	69473234	69473235
chr17	69605805	69605806
chr17	69606572	69606573
chr17	69744607	69744608
chr17	69888754	69888755
chr17	70364879	70364880
chr17	70423472	70423473
chr17	70469685	70469686
chr17	70469879	70469880
chr17	70843544	70843545
chr17	70932548	70932549
chr17	70955449	70955450
chr17	71025257	71025258
chr17	71220400	71220401
chr17	71220998	71220999
chr17	71221088	71221089
chr17	71221092	71221093
chr17	71221093	71221094
chr17	71326682	71326683
chr17	71404183	71404184
chr17	71466119	71466120
chr17	71742225	71742226
chr17	71846040	71846041
chr17	72061430	72061431
chr17	72147343	72147344
chr17	72417943	72417944
chr17	72729617	72729618
chr17	73354995	73354996
chr17	73405839	73405840
chr17	73458071	73458072
chr17	73459155	73459156
chr17	73459157	73459158
chr17	73660132	73660133
chr17	73684036	73684037
chr17	73684038	73684039
chr17	74226938	74226939
chr17	74506748	74506749
chr17	74552530	74552531
chr17	74751850	74751851
chr17	74751852	74751853
chr17	74801082	74801083
chr17	74997302	74997303
chr17	74997357	74997358
chr17	75332070	75332071
chr17	75376352	75376353
chr17	75376354	75376355
chr17	75480672	75480673
chr17	75494779	75494780
chr17	75550975	75550976
chr17	75723745	75723746
chr17	76365153	76365154
chr17	76602895	76602896
chr17	76602897	76602898
chr17	76730512	76730513
chr17	76774401	76774402
chr17	77134792	77134793
chr17	77273383	77273384
chr17	77710335	77710336
chr17	77710336	77710337
chr17	77998376	77998377
chr17	77998378	77998379
chr17	77998890	77998891
chr17	77998894	77998895
chr17	78018512	78018513
chr17	78167108	78167109
chr17	78248748	78248749
chr17	78471778	78471779
chr17	78639321	78639322
chr17	78717518	78717519
chr17	78870230	78870231
chr17	78870231	78870232
chr17	78870232	78870233
chr17	79115716	79115717
chr17	79223200	79223201
chr17	79498252	79498253
chr17	79498259	79498260
chr17	79498346	79498347
chr17	79598463	79598464
chr17	79598465	79598466
chr17	80414894	80414895
chr17	80819203	80819204
chr17	80940015	80940016
chr17	80984503	80984504
chr17	80984504	80984505
chr17	81010429	81010430
chr18	105533	105534
chr18	109211	109212
chr18	109212	109213
chr18	305673	305674
chr18	436525	436526
chr18	446553	446554
chr18	446554	446555
chr18	535850	535851
chr18	645809	645810
chr18	665153	665154
chr18	667615	667616
chr18	827439	827440
chr18	849763	849764
chr18	918391	918392
chr18	1177100	1177101
chr18	1540939	1540940
chr18	1541108	1541109
chr18	1653634	1653635
chr18	1747207	1747208
chr18	1755315	1755316
chr18	2678246	2678247
chr18	2708907	2708908
chr18	2709225	2709226
chr18	2759555	2759556
chr18	2817544	2817545
chr18	3422676	3422677
chr18	3543163	3543164
chr18	4080886	4080887
chr18	4387923	4387924
chr18	4387925	4387926
chr18	4410684	4410685
chr18	4510970	4510971
chr18	4510979	4510980
chr18	4510980	4510981
chr18	4510984	4510985
chr18	5038056	5038057
chr18	5308218	5308219
chr18	5308219	5308220
chr18	6163302	6163303
chr18	6446370	6446371
chr18	6679113	6679114
chr18	6679114	6679115
chr18	6679115	6679116
chr18	6679116	6679117
chr18	6729563	6729564
chr18	6730215	6730216
chr18	6736756	6736757
chr18	8126022	8126023
chr18	8875347	8875348
chr18	9301379	9301380
chr18	9444164	9444165
chr18	9449169	9449170
chr18	9449173	9449174
chr18	9564724	9564725
chr18	9564730	9564731
chr18	9620357	9620358
chr18	9724283	9724284
chr18	10373403	10373404
chr18	10598074	10598075
chr18	10720394	10720395
chr18	10720398	10720399
chr18	10720400	10720401
chr18	10720402	10720403
chr18	10720410	10720411
chr18	10886375	10886376
chr18	10886377	10886378
chr18	11143635	11143636
chr18	11638377	11638378
chr18	11652581	11652582
chr18	11790658	11790659
chr18	12112108	12112109
chr18	12112109	12112110
chr18	12201716	12201717
chr18	12753739	12753740
chr18	12753741	12753742
chr18	12789858	12789859
chr18	13883613	13883614
chr18	13946550	13946551
chr18	14009966	14009967
chr18	14252490	14252491
chr18	14516293	14516294
chr18	14648164	14648165
chr18	14650347	14650348
chr18	14672603	14672604
chr18	14826675	14826676
chr18	14921191	14921192
chr18	14921215	14921216
chr18	14921216	14921217
chr18	14931952	14931953
chr18	15110750	15110751
chr18	15320215	15320216
chr18	15391615	15391616
chr18	18512098	18512099
chr18	18512207	18512208
chr18	18512492	18512493
chr18	18514750	18514751
chr18	18514902	18514903
chr18	18514904	18514905
chr18	18515878	18515879
chr18	18515886	18515887
chr18	18515913	18515914
chr18	18515923	18515924
chr18	18518824	18518825
chr18	18519465	18519466
chr18	18520087	18520088
chr18	18520103	18520104
chr18	19159744	19159745
chr18	19415786	19415787
chr18	19415790	19415791
chr18	19692766	19692767
chr18	19710164	19710165
chr18	19867796	19867797
chr18	19867797	19867798
chr18	20067570	20067571
chr18	20128606	20128607
chr18	20509454	20509455
chr18	20509458	20509459
chr18	20602623	20602624
chr18	20651046	20651047
chr18	20828498	20828499
chr18	20989826	20989827
chr18	21049337	21049338
chr18	22014741	22014742
chr18	22040329	22040330
chr18	22040333	22040334
chr18	22069392	22069393
chr18	22500948	22500949
chr18	22696969	22696970
chr18	22696983	22696984
chr18	22709229	22709230
chr18	23569678	23569679
chr18	23883007	23883008
chr18	23895107	23895108
chr18	23895118	23895119
chr18	23926749	23926750
chr18	24112221	24112222
chr18	24112232	24112233
chr18	25539979	25539980
chr18	25677337	25677338
chr18	26463903	26463904
chr18	27007212	27007213
chr18	27629686	27629687
chr18	27651136	27651137
chr18	28038689	28038690
chr18	28136558	28136559
chr18	28136561	28136562
chr18	29037505	29037506
chr18	29339501	29339502
chr18	29460054	29460055
chr18	29589591	29589592
chr18	29808033	29808034
chr18	30085274	30085275
chr18	30201826	30201827
chr18	30395201	30395202
chr18	31026159	31026160
chr18	32675359	32675360
chr18	33401477	33401478
chr18	33728054	33728055
chr18	34258486	34258487
chr18	35289427	35289428
chr18	35289429	35289430
